"block_id","urbanisation","q_true","qual_true","beta_a","beta_b"
34,0.146172349813402,0.146172349813402,0.697940282312395,1.34810126582278,35.253164556962
35,0.0780943395327641,0.0780943395327641,0.650826599204,1.37341772151899,35.253164556962
36,0.15765674589849,0.15765674589849,0.721736560082494,1.39873417721519,35.253164556962
37,0.242070776541794,0.242070776541794,0.768578886606951,1.42405063291139,35.253164556962
38,0.334623778503444,0.334623778503444,0.772504676156556,1.4493670886076,35.253164556962
39,0.462878034281135,0.462878034281135,0.782739717559119,1.4746835443038,35.253164556962
40,0.475574785514663,0.475574785514663,0.778380212206019,1.5,35.253164556962
41,0.0665743135997002,0.0665743135997002,0.664800291157645,0.512658227848101,35.7594936708861
42,0.0784227870703856,0.0784227870703856,0.673614398091859,0.537974683544304,35.7594936708861
43,0.0856435250541068,0.0856435250541068,0.702970325491677,0.563291139240506,35.7594936708861
44,0.0705305384432632,0.0705305384432632,0.71941847258957,0.588607594936709,35.7594936708861
45,0.104023787362978,0.104023787362978,0.749942990004972,0.613924050632911,35.7594936708861
46,0.137792226229029,0.137792226229029,0.787800224276551,0.639240506329114,35.7594936708861
47,0.211319894929088,0.211319894929088,0.793103413471003,0.664556962025316,35.7594936708861
48,0.217807942261368,0.217807942261368,0.777632746862966,0.689873417721519,35.7594936708861
49,0.135454595887046,0.135454595887046,0.723475112377013,0.715189873417722,35.7594936708861
50,0.0790796039766588,0.0790796039766588,0.634095712870913,0.740506329113924,35.7594936708861
51,0.0899079891030227,0.0899079891030227,0.603759550070881,0.765822784810127,35.7594936708861
52,0.0609529157036828,0.0609529157036828,0.502343065831007,0.791139240506329,35.7594936708861
53,0.131455519731645,0.131455519731645,0.564589256700761,0.816455696202532,35.7594936708861
54,0.18585278910431,0.18585278910431,0.593994358274783,0.841772151898734,35.7594936708861
55,0.1730348501768,0.1730348501768,0.617045244828947,0.867088607594937,35.7594936708861
56,0.232050919993799,0.232050919993799,0.654889666988392,0.892405063291139,35.7594936708861
57,0.249205449737209,0.249205449737209,0.693144093289892,0.917721518987342,35.7594936708861
58,0.384088587974169,0.384088587974169,0.756794918010912,0.943037974683544,35.7594936708861
59,0.373247471199559,0.373247471199559,0.79605890399872,0.968354430379747,35.7594936708861
60,0.314202413182344,0.314202413182344,0.793866565678129,0.993670886075949,35.7594936708861
61,0.214197063157912,0.214197063157912,0.775768640120123,1.01898734177215,35.7594936708861
62,0.238715663313036,0.238715663313036,0.792136952222488,1.04430379746835,35.7594936708861
63,0.27379347355088,0.27379347355088,0.802584572686965,1.06962025316456,35.7594936708861
64,0.196021937754761,0.196021937754761,0.791240873503673,1.09493670886076,35.7594936708861
65,0.193908618154011,0.193908618154011,0.808558630529562,1.12025316455696,35.7594936708861
66,0.149876281552043,0.149876281552043,0.804124719926603,1.14556962025316,35.7594936708861
67,0.0685534709581065,0.0685534709581065,0.707130385427644,1.17088607594937,35.7594936708861
68,0.113241104673315,0.113241104673315,0.773024324100604,1.19620253164557,35.7594936708861
69,0.170971654533046,0.170971654533046,0.772552993537796,1.22151898734177,35.7594936708861
70,0.278900885026245,0.278900885026245,0.747221438875327,1.24683544303797,35.7594936708861
71,0.356732512755797,0.356732512755797,0.750247080870156,1.27215189873418,35.7594936708861
72,0.283254482298839,0.283254482298839,0.717377045008707,1.29746835443038,35.7594936708861
73,0.266786954279241,0.266786954279241,0.718341048975367,1.32278481012658,35.7594936708861
74,0.141138211585327,0.141138211585327,0.673911396567345,1.34810126582278,35.7594936708861
75,0.122161405804983,0.122161405804983,0.677149381650829,1.37341772151899,35.7594936708861
76,0.167199664691643,0.167199664691643,0.724824984820128,1.39873417721519,35.7594936708861
77,0.257939858922566,0.257939858922566,0.769414234779303,1.42405063291139,35.7594936708861
78,0.356281221106578,0.356281221106578,0.770781403241991,1.4493670886076,35.7594936708861
79,0.456674619986519,0.456674619986519,0.790627759612889,1.4746835443038,35.7594936708861
80,0.41969673859462,0.41969673859462,0.784656873132956,1.5,35.7594936708861
81,0.118853285159402,0.118853285159402,0.757007081379097,0.512658227848101,36.2658227848101
82,0.103037772235522,0.103037772235522,0.74823698534068,0.537974683544304,36.2658227848101
