"Elevation.Elevation_b1t0","Elevation.Elevation_b1t0.1","Elevation.Elevation_b1t0.2","Elevation.Elevation_b1t0.3","Elevation.Elevation_b1t0.4","Elevation.Elevation_b1t0.5","Elevation.Elevation_b1t0.6","Elevation.Elevation_b1t0.7","Elevation.Elevation_b1t0.8","Elevation.Elevation_b1t0.9","Elevation.Elevation_b1t1","Elevation.Elevation_b3t0","Elevation.Elevation_b3t0.1","Elevation.Elevation_b3t0.2","Elevation.Elevation_b3t0.3","Elevation.Elevation_b3t0.4","Elevation.Elevation_b3t0.5","Elevation.Elevation_b3t0.6","Elevation.Elevation_b3t0.7","Elevation.Elevation_b3t0.8","Elevation.Elevation_b3t0.9","Elevation.Elevation_b3t1","Elevation.Elevation_b5t0","Elevation.Elevation_b5t0.1","Elevation.Elevation_b5t0.2","Elevation.Elevation_b5t0.3","Elevation.Elevation_b5t0.4","Elevation.Elevation_b5t0.5","Elevation.Elevation_b5t0.6","Elevation.Elevation_b5t0.7","Elevation.Elevation_b5t0.8","Elevation.Elevation_b5t0.9","Elevation.Elevation_b5t1","Elevation.Elevation_b7t0","Elevation.Elevation_b7t0.1","Elevation.Elevation_b7t0.2","Elevation.Elevation_b7t0.3","Elevation.Elevation_b7t0.4","Elevation.Elevation_b7t0.5","Elevation.Elevation_b7t0.6","Elevation.Elevation_b7t0.7","Elevation.Elevation_b7t0.8","Elevation.Elevation_b7t0.9","Elevation.Elevation_b7t1","Elevation.Elevation_b9t0","Elevation.Elevation_b9t0.1","Elevation.Elevation_b9t0.2","Elevation.Elevation_b9t0.3","Elevation.Elevation_b9t0.4","Elevation.Elevation_b9t0.5","Elevation.Elevation_b9t0.6","Elevation.Elevation_b9t0.7","Elevation.Elevation_b9t0.8","Elevation.Elevation_b9t0.9","Elevation.Elevation_b9t1"
430.3934708,431.01271136,431.88380204,434.68259762,436.26961418,436.6072298,439.00760992,446.28557388,447.55516404,447.7397996,464.4372011,426.0990734,426.70881102,427.8451573,429.7064287,433.17428138,436.6308496,445.90612954,456.5492944,468.91806368,515.97222372,656.320846,423.8443019,426.31684512,427.17481252,428.38886004,430.88993856,435.07771085,445.47269212,462.32527058,485.87000954,521.08310629,656.320846,421.8684388,426.11940032,427.27183426,428.78346026,431.25494454,435.7506192,445.60311704,459.32731322,473.85685204,500.21028406,656.320846,421.222074,426.03998912,427.64737194,429.55596225,433.02366978,439.4520543,449.2473319,459.24624134,470.64757658,485.09578124,656.320846
559.1582219,561.88901284,564.41505094,569.16217071,571.12947226,576.58389085,585.42218576,602.54422413,622.29496174,633.59589315,660.2344298,529.8502015,539.72273014,544.04837602,550.41606166,554.47431118,561.8831203,573.40542934,604.64268614,657.8311452,734.504937,812.1195461,519.8164223,531.28785388,538.90507134,544.80336428,552.8642332,562.6415329,573.93250018,606.53344734,686.2757834,801.55181622,890.2537606,511.6496076,523.5481918,532.6556016,540.7136728,549.8555561,561.7302907,580.1146633,613.3158991,696.3822824,803.2981859,890.2537606,493.1899228,514.7567969,523.5481918,533.3625495,543.9250388,556.1913478,572.7724293,610.343525,660.3964714,761.4114854,890.2537606
535.3026293,539.28692435,542.1018088,545.0485514,545.8910907,549.64467925,552.0081069,554.79856245,559.4685389,564.24127345,570.0510536,516.5782928,522.41872068,528.11875268,534.67229304,540.23015812,547.1943673,555.6164649,572.82153518,596.62988034,634.91254344,739.9762664,506.6863744,517.03286833,524.5139901,531.49441931,539.81343802,548.3841181,566.08911154,596.48219864,633.36044072,741.80412055,884.4830096,493.9995997,507.21722212,518.01798886,529.29585244,541.42930492,555.3171968,576.36756868,610.39374522,639.49882542,779.0343369,890.2537606,486.8393165,497.57775449,509.9130971,524.04535882,536.99523138,551.74724475,574.04695406,612.1903902,646.7496063,756.63501963,890.2537606
491.9854982,492.92417434,493.68689568,494.38350375,494.90293594,495.5494078,496.0880035,496.84688739,497.645207,498.73664274,501.5828781,489.3030847,490.98371915,491.96438924,492.85455622,494.36153144,495.6705356,497.64967016,499.72299303,502.21516484,506.7886936,513.7254637,488.0489053,490.27717748,491.96438924,493.43422168,495.03525128,496.5787401,498.66579916,502.79575552,509.61594138,517.42768936,536.8247618,484.2011168,489.92079582,492.40000818,494.5519988,496.68666626,498.7470238,501.69432834,507.99677647,517.70207072,531.47514557,616.6328182,480.8025541,489.32777014,492.32122092,495.17172604,498.17542898,501.3119186,505.36376472,514.52443068,527.99552252,548.9169321,696.5916265
510.9630974,512.42658688,513.4100688,514.43167194,515.5934683,517.4157253,519.59299936,522.23506868,524.89369748,532.73100944,540.4479736,502.3435232,505.89842319,509.1426623,511.42557679,514.44920042,516.905168,520.536542,524.63660012,530.37816272,536.42334739,552.7139672,496.8334554,502.93256483,507.57131328,510.39668777,514.26671012,517.44661915,521.46508878,525.71481492,533.26813862,544.6945144,586.7908644,493.3579197,499.78026727,504.80060184,509.0804066,513.2493386,518.2147211,523.14864646,530.52911058,539.70886586,553.95800642,593.9527088,475.0381927,497.09901494,501.5026735,506.00414572,510.41405626,516.73900755,524.34154108,535.74777683,545.12469378,560.38892302,868.3849941
492.3023276,492.53480038,492.93371596,493.51052306,493.62126594,494.0980937,494.4606258,494.80864522,495.18351264,495.61094732,496.0482908,488.6285472,490.55040312,491.6294433,492.49804044,493.46931986,494.2939416,495.34561302,496.17166264,497.19672298,498.67005854,500.5923467,486.5398264,489.4688564,491.21626502,492.7172309,494.06186766,495.4926836,496.84446028,498.2212247,499.51346142,502.24604502,521.7338867,483.7706761,489.1849922,491.7193831,493.78964985,495.9285055,497.8640477,499.8642792,502.1482498,504.8116645,510.0805215,533.0321802,481.4210119,489.39904972,492.63612536,495.49613616,498.33605588,501.5055606,504.4631073,508.11438084,514.15285188,526.3151938,683.6072065
499.9968776,500.3913133,500.4372912,500.5923467,501.0073462,501.6352908,502.0304094,502.1171547,502.4792257,502.6519036,503.6682958,494.5110572,496.11799064,497.63666528,498.84797102,500.40050888,501.6935345,503.19988744,505.40373218,508.28193704,512.18067186,526.8897686,488.9593733,492.70195415,494.928805,496.99322659,498.87101078,501.5492786,504.62564238,508.70375616,513.87451724,523.12574624,599.95874,485.4406538,490.4952437,493.4481351,496.09838656,498.85258682,501.8264887,505.45250056,512.34179386,522.31604214,546.89568268,683.6072065,482.9777017,490.16557488,493.64394638,496.9551517,500.15117852,503.7471334,507.35816672,516.6013837,529.15441368,550.09337266,683.6072065
522.7383794,536.19192454,539.44434394,543.86417044,562.87560852,568.5182926,574.21732302,590.20223666,608.35944254,622.61187458,624.9398335,508.190986,512.3501625,517.265462,522.3546133,531.7737602,540.4877087,561.6834054,583.8381384,605.7758803,626.161819,683.6072065,498.8572898,505.96579363,511.97931232,517.06104589,524.61135642,530.6141094,537.20699796,546.52810843,566.11198326,594.04240769,683.6072065,492.1405447,499.79463305,505.53598504,512.52708209,521.0743372,529.5197282,537.13962746,549.20647679,562.23962306,581.59494421,683.6072065,487.5809281,496.12806407,501.64586908,508.19573786,518.13430702,528.717317,537.80383518,548.5227168,561.38860482,577.52321736,713.0146525
484.9687413,486.74563142,487.76551714,489.35890636,490.55637516,491.2160202,491.42732588,491.97678528,492.57065112,496.19776228,497.2932244,475.8943954,482.50070848,484.93653206,487.73046208,491.12431654,495.3586049,497.51676962,500.56281658,504.63854334,510.54857632,528.4584521,465.3603241,473.17237395,482.126495,485.64297365,490.7041556,497.92540365,504.0608749,509.53492695,518.9164917,534.49391,544.9612722,459.3543396,469.4073792,476.517687,483.0952746,488.345158,498.0464613,505.0878983,513.7481613,522.9717785,531.5855917,544.9612722,454.7877054,467.68914332,474.51320198,481.2596634,487.4803377,498.2202945,505.69792488,513.79757676,522.1780344,530.8006688,544.9612722
464.5717956,465.39751777,465.78858374,466.26355947,466.93061784,467.49908435,468.29738314,470.76565931,473.79919252,476.96643303,478.5791531,460.2893448,464.39851158,467.12609604,469.42313487,471.5963138,474.2572116,477.22674704,479.76395356,482.7635298,486.59429778,505.7478216,455.3790788,464.09366447,468.50683402,471.36294984,474.36206372,477.67501255,481.63424754,484.41148328,490.32649604,501.35784809,535.7633103,450.8233098,460.79566535,465.9134365,469.90749775,474.3423428,479.22549965,483.2949896,488.22711975,497.4974717,505.00302125,560.3294652,444.2829235,459.25087992,466.54294004,471.76902612,477.01933688,482.5487137,488.11285056,498.25209332,505.41621772,523.47287194,656.320846
528.4584521,531.78662864,532.94628352,534.87758458,535.5675343,536.6708259,538.0742592,539.49184504,541.54317904,542.82108816,544.9612722,495.0397381,503.5428289,512.97496446,518.96609691,524.45709068,527.81485825,531.26666506,533.73740911,536.74874822,539.0693561,544.9612722,482.126495,492.49350318,499.51392056,510.33128342,517.02873316,520.5381352,524.07998224,528.28733546,532.05182584,535.19332014,544.9612722,475.7303569,485.75955744,497.32213368,505.12329052,511.84900722,515.669682,520.24966958,525.03044552,530.34068032,534.5606558,553.0054632,464.5717956,478.6371527,488.99769222,501.27548383,508.57676124,514.8867692,520.21107196,526.27510895,531.91885182,538.94287807,575.8087608
514.5247778,516.13825188,517.9965704,519.92019878,521.7035611,522.2113475,526.4334072,527.2640082,527.9267439,531.71961614,534.3618597,499.706786,504.92769132,509.0025363,512.53866472,515.79834852,519.2049424,523.86142924,530.54665324,536.64168028,546.66869094,592.2136597,491.6310652,497.30238861,501.78498562,506.31365884,512.51045148,517.3141822,523.35257136,532.65992032,547.87632458,583.39238504,696.5916265,488.9971042,493.0357315,496.697945,501.79597639,510.91196786,519.3486431,528.75175284,540.13250594,570.8568046,615.50959571,884.2853586,486.2318504,491.62315849,495.09999596,499.35735103,508.5582342,521.1498598,535.5499393,553.51254351,599.57714748,643.65087822,885.57794
519.420756,521.87808464,522.49229596,523.17232516,523.66123576,523.9904458,524.41667066,526.0369453,526.11561844,527.5906852,528.1921566,513.123466,517.08340443,519.22309712,520.71284183,523.12164882,524.3731567,526.82018102,528.523217,530.79040372,533.31784281,539.7524592,508.2264487,514.57233974,518.2659633,521.68121576,524.70465986,528.48745275,531.93155278,535.2695541,538.52676808,544.73672551,584.481766,492.2285451,512.05419034,516.87817194,520.8933932,524.9967337,528.9293163,533.02617276,537.3466804,544.40201536,556.10469108,590.4559001,479.747325,501.51041139,512.60465206,518.60585715,524.1796515,530.0416595,534.58649314,539.07043084,547.001318,559.73297764,590.4559001
466.1070579,468.06400554,470.23503606,472.08473214,473.88183602,477.0784527,480.1408558,483.29467728,490.08113094,494.6577327,497.2430681,456.5673294,461.33443398,464.3166124,466.09773966,468.61775116,471.57732765,474.74304292,478.17923534,482.63406564,493.46406903,535.7633103,450.8233098,458.51664544,463.66065666,467.22910874,470.69045646,473.7642015,476.4790165,480.08417638,484.00890098,498.97666796,640.4429727,445.5939713,456.34700422,462.2255885,466.3825338,471.22458446,475.3570369,480.10209702,484.93534178,493.84420592,509.11157224,656.320846,429.0955216,447.36807594,456.36706914,463.7871629,468.74977922,474.379057,480.41394766,486.30110858,496.61924918,505.00005038,656.320846
538.4100935,539.30409,540.02922738,541.42593095,542.75123286,543.90814465,544.15510276,545.44272749,548.7595206,549.37707763,550.5726704,525.2009543,530.17642416,536.07633144,539.98417608,544.1175824,548.8214573,554.05241332,557.9219717,563.80556186,573.84013908,611.1545999,510.3891623,520.57338694,526.57976196,534.56516191,541.08089878,549.46088225,557.10079162,564.13274479,577.28656368,633.83203779,890.2537606,502.3435232,513.83735596,520.24172376,526.56272864,534.62970858,543.7457292,554.25147278,564.2360073,589.5709161,780.09032916,890.2537606,495.9166768,508.73920992,515.53332848,523.14864646,533.0070281,542.3095169,553.15783818,564.43523986,595.73679104,757.93279132,890.2537606
457.7484929,469.41015033,478.27723588,493.05340988,510.5493746,516.2528707,527.49426504,533.95220541,544.78119042,566.19092102,623.396863,429.8167078,437.76955241,445.45897386,454.62036797,466.23108456,480.80932245,492.68266788,508.23442696,533.83792286,567.78923394,656.320846,426.0990734,429.2144139,433.97452882,440.75353059,450.84962656,461.9824453,470.7419528,481.63975898,499.96729562,533.87921813,656.320846,425.3249424,427.8893817,430.6109283,436.24621025,442.864073,451.23922845,458.4254837,467.44863445,478.3493636,500.471192,656.320846,423.4013231,427.1892512,429.7170099,433.5282511,441.3680558,450.3083807,458.7172603,465.9576263,474.4425419,487.3303809,656.320846
486.5379119,487.24344192,487.70561116,488.4912694,489.86484824,490.9033646,495.9765007,500.79430094,502.62798362,503.1508545,509.4318623,464.2042874,476.4508782,487.3318003,490.0807267,496.3488804,499.4789856,501.899474,503.1813839,505.7326233,508.1501134,520.6410111,444.3560358,465.3346905,484.06560868,493.02242277,498.07154854,501.06814675,502.8383367,505.94245559,508.54233104,511.76828095,552.8788644,435.5244071,460.5222971,472.1158689,486.9659862,495.8833346,499.4925264,502.3045577,506.0101066,509.5849071,515.9150912,556.2229442,428.8116397,453.05396352,465.00277868,478.247784,493.03171684,498.02451435,502.3357301,507.75528961,514.13446192,524.05547008,584.6232932
583.5709695,584.90293343,587.25875234,589.32948087,605.38501692,613.18450225,620.44275574,636.93172618,680.418622,711.9583247,762.9009923,539.9751594,552.22375792,572.85512748,588.53460009,604.9637143,615.8633759,624.89889528,638.94803272,694.63519326,762.70177729,884.2853586,519.1092256,530.9528788,543.4771178,561.09736005,585.9411413,610.5177117,623.6770194,644.0091943,726.7703929,816.11691135,885.57794,503.5385031,516.69510995,527.03719072,540.45585412,565.9586998,603.8610592,628.85536872,662.21290027,722.90491034,812.06691885,890.2537606,493.4275344,507.99677647,522.67957962,538.68414057,554.20992486,575.16265575,615.25791492,645.13726712,697.91940168,765.7416376,890.2537606
459.3543396,459.86395874,460.98302002,461.98071136,463.03330844,463.5390701,465.28681334,465.83634934,465.94730212,466.78112184,468.8770085,454.7877054,458.24117384,461.24459992,464.11672207,465.97867846,469.14219385,472.52359332,474.6285339,479.73441232,489.99171258,516.657814,450.8233098,458.32016378,464.16969802,468.51283876,472.74022952,477.0442982,481.28192268,487.04644374,497.1863581,504.95510146,535.7633103,444.9785342,459.0722392,466.06978494,471.55356352,476.44799334,481.18125415,485.7560331,493.74528665,500.9100271,505.71405422,599.7232461,438.8994762,456.36357508,463.95522342,469.48176253,475.42234082,481.90178885,488.57780052,498.30472673,505.094958,518.86601655,656.320846
548.63675,549.85526552,554.11432824,554.48271444,557.0945834,558.7728027,559.10868988,560.08052992,562.24177954,568.18029682,580.8000505,537.1074458,545.6447391,551.48957548,554.57283123,557.61463178,559.746706,563.57325466,568.30113147,576.77811678,589.8749106,655.162125,522.630946,532.9568973,538.68051694,545.08357374,552.616334,557.7171104,563.62964828,572.30874972,593.26463094,759.45122502,890.2537606,510.0474542,522.28138594,531.06305488,539.54221116,546.34432252,556.1913478,564.77256326,580.91913424,693.86353356,795.20886652,890.2537606,501.5852524,515.7599293,524.321283,535.72863652,545.00616412,555.927935,565.6063488,591.00750688,692.420891,763.54887312,890.2537606
522.3334298,524.41137533,525.9670844,529.03106358,530.98568202,531.9522167,532.49997754,535.31053079,536.43216532,537.15613807,539.6905556,500.9114296,507.38536964,511.13913552,514.08442664,516.42677824,518.9164917,524.05540908,527.91969258,532.36412566,535.55961866,540.1645953,490.7041556,501.5989803,505.5397672,509.5360916,512.6171359,515.07004775,518.9716086,523.4457348,528.2713645,534.49391,544.9612722,479.4237137,497.3464769,503.0144682,507.36942985,512.3270234,515.69765145,519.7847795,523.8037608,528.3638599,533.98627355,568.6252379,465.7849579,487.92672395,497.329361,503.34141505,509.542739,515.05132645,520.7248002,526.64617955,532.1533532,538.7507882,598.8051305
433.3077985,436.03331982,436.87399698,436.94756667,437.59132388,438.86449415,439.87683362,441.68459844,443.10178682,443.69838517,444.6415405,428.2510588,430.6420353,432.37355644,434.36429184,436.01882466,438.126128,440.50083282,443.8380787,452.84051194,465.410401,544.6398315,426.5849143,428.7440109,430.30235658,433.08188334,436.44585978,440.1764315,443.84593826,448.15827372,461.79005512,494.56922486,656.320846,425.4608043,428.0694117,429.74738518,431.50743185,435.24534248,441.4004032,448.0376134,455.85212051,467.22374514,492.78472506,656.320846,423.4547651,427.52729108,429.63441032,431.35738324,434.34076482,442.0491308,452.46940376,460.99210858,471.11976922,487.66349458,656.320846
501.8319544,501.99405348,502.69223088,503.1749984,503.19817334,503.92205735,504.62006016,504.63043349,505.16926968,505.93862978,505.975726,497.837225,499.45502335,500.608353,501.57964795,502.4792257,503.36372875,504.662567,506.12203685,508.0462841,510.034746,515.0707046,494.703592,497.75720878,499.77692028,501.5008342,502.9177824,504.4924935,505.9168129,508.83141138,512.31159194,516.5423587,613.0455942,490.5389182,495.5529954,498.6488388,501.57964795,504.027032,505.89611675,508.1587208,512.09792235,518.6505019,536.2885262,683.6072065,487.4909776,493.98579636,498.18219782,502.11562056,505.430086,508.6813118,512.34807034,517.54340631,528.63593106,543.85174217,713.0146525
497.692222,497.97467336,498.88894068,499.75680732,500.14695408,501.8580687,503.07868254,504.96127434,508.95423414,515.43965738,520.8239823,493.4358935,495.6040224,497.0092136,498.4933796,500.139289,503.7471334,507.418329,513.0494565,519.1498621,527.0498708,547.3557663,490.9782455,494.26494674,496.6893018,499.02380711,501.82023888,506.1413719,512.76678748,520.46136613,530.23531094,541.58463922,588.5626766,488.4624513,493.4420143,496.68554222,499.45302621,502.44756074,507.39663355,514.52149864,525.85075268,538.59494524,571.08534415,728.1127858,487.4909776,492.9721479,496.9226228,500.418398,504.027032,508.51731435,516.3618913,528.22325305,547.3806643,609.4171575,728.1127858
520.7514131,521.66806398,522.83388298,523.3958476,523.78469656,524.216446,524.71052788,526.45342452,527.51179746,530.58012278,535.1373535,513.4562294,516.48241684,519.44124942,521.76893038,524.24113352,527.0619409,532.5814045,536.08114,542.45055812,551.03785466,574.9213941,506.3700402,511.67152972,516.1530032,521.69029622,526.83021712,533.1009517,538.37300236,542.81875976,547.82460044,560.32492234,593.9527088,481.3317683,505.24252928,510.31765282,516.73496862,524.64738828,534.1348022,541.39085164,548.5242524,556.03335506,563.9401827,615.7216165,454.2754673,497.80390802,504.8243328,511.7715811,520.61010168,531.8308163,543.2144312,553.68839818,563.58219048,580.05206506,877.4993116
497.7763275,498.25791173,498.35576638,498.50514116,498.86474014,499.00275045,499.1099942,499.13553627,499.29742426,499.50665981,499.830886,493.9553833,496.12891462,497.17106308,498.23239466,499.09135516,499.768107,500.42627076,501.11399024,501.82758184,502.695515,503.6899898,491.3950581,494.50804208,496.58072728,498.12288006,499.76787284,501.1388825,502.62699,503.9753672,505.08353404,507.22419794,512.3312762,488.4624513,493.54227081,496.66632084,499.11794664,501.65858828,503.8517919,505.64306376,507.92869363,511.13819838,514.9196375,548.6737164,485.7797275,492.66424091,496.67565052,500.20044822,504.08976272,506.98068675,509.98011926,514.06159794,519.63686726,531.14726476,683.6072065
511.2950106,514.53604956,515.01959944,516.08422169,516.84897158,517.8337509,518.73741558,519.90517955,521.56609766,524.44941613,532.0177194,492.348033,507.69628748,509.95703394,511.7649808,514.36165744,516.4132205,519.51577516,521.80028088,525.62151706,537.24936426,567.7787959,475.0381927,496.96272895,504.85185552,508.20067553,510.63307366,514.5318191,519.48515714,525.96596166,534.10861514,543.52605339,584.6232932,439.9008691,482.21508066,496.41346976,502.56675939,507.7400458,513.25183475,521.46666554,532.21273196,541.36092834,554.11650673,615.7216165,435.5244071,464.77182982,490.35143784,499.72162458,505.37874624,511.9198563,522.95676088,536.52026494,547.62789846,559.05812848,615.7216165
514.0844475,516.30622296,516.54866836,516.97277548,518.69490528,520.2663792,520.37845714,523.3331037,528.36572214,530.6383935,532.4100215,507.7154351,510.36091428,512.56321796,514.42519042,517.10519064,520.58068965,527.68643074,541.27257653,566.54417326,611.25274572,672.1320956,501.7548724,505.9043021,509.19161402,512.50381946,516.1989062,521.8542528,530.3551524,535.28752636,546.51798194,594.68218434,683.6072065,498.4136313,502.658712,505.93464146,510.22607928,515.10274532,523.1646571,532.88773872,538.72920006,550.42085362,582.86179482,738.1842213,494.0980937,500.49577452,504.96649672,508.68494288,514.06180512,523.1810561,533.00868944,540.98821936,551.74227968,570.0874222,738.1842213
496.450073,496.98546961,498.4796716,499.43522554,500.22035018,501.91889545,502.45537664,504.1240619,505.14160108,507.96661144,509.6379616,466.5835454,486.96623314,491.50354828,497.09524323,501.79431112,504.67122125,507.95751604,509.7388995,512.660925,518.67056764,556.2229442,439.9008691,460.19427206,478.84093514,488.91530832,496.40959596,502.3045577,507.95630192,511.28320326,517.0156001,527.84340172,584.6232932,432.9169096,452.77388677,467.03552614,486.51926992,496.91342914,502.7408923,507.60398688,512.9495084,522.246345,538.37268919,612.0818335,426.2999227,451.36002745,467.14447086,487.4788134,497.81744014,502.673164,508.69859352,518.05536213,532.46104982,547.35596113,615.7216165
502.7844778,503.33566018,504.47461286,504.83067794,505.42830294,505.8945274,507.5095935,510.13307166,512.91188112,513.9916526,514.9479835,487.0794019,497.20627884,500.52090742,501.78974284,504.06649626,505.0878983,506.6021834,509.53336454,512.66808496,516.4599801,530.0294242,463.1557999,477.90071583,489.66573252,495.44706365,500.4458464,504.03370525,506.58171846,510.61093567,518.47297074,529.23744474,539.6905556,454.3218592,469.33625185,479.86762138,489.77998338,496.60131068,500.9973711,504.88226612,509.28348524,516.06303028,527.84304126,542.8439336,450.8233098,467.74586496,477.0835441,484.68832606,491.44300044,498.1600922,504.01759894,509.52804662,515.91142322,526.66185504,545.5387099
