"element","RF","SRK"
"Co",-3.85790116672,-4.05614381224383
"Co",-2.75522266461067,-2.32877610966734
"Co",-1.89202748458323,-0.184233166584669
"Co",3.11230132459717,3.70414300683378
"Co",-7.90601736842559,-9.72081332216417
"Co",-0.621649999999992,-0.388492920088506
"Co",-3.93740268285083,-3.0373285154012
"Co",1.670419599912,1.60846909949267
"Co",-2.73436226594967,-2.11197136922952
"Co",3.81811725361459,2.32291410988896
"Co",-2.33452743144533,-2.21484443687703
"Co",0.812282976000439,0.783097985880033
"Co",3.83958483160267,3.08051206964834
"Co",-2.47044034396674,-2.02753253235577
"Co",1.14318336131331,0.795701583320872
"Co",-0.931627988223069,-0.853392453883634
"Co",-0.431356086287137,-0.865326091933163
"Co",-1.03562256244507,-1.58962010440811
"Co",-1.09625610637063,-1.03951936493911
"Co",11.3461178690526,10.1393140184167
"Co",0.00094239870108126,-0.202075988799402
"Co",-1.71413527909617,-1.489433333935
"Co",0.707700542938667,-0.261701740997673
"Co",10.969866377885,10.7270349035731
"Co",-3.17698828824083,-6.02874622770027
"Co",-3.1563187349907,-1.08621913920516
"Co",0.566106319736932,0.352517221537006
"Co",-0.320716671337111,0.485920422124519
"Co",-0.738645114681658,-2.03768290973958
"Co",3.59189015010416,3.19723974781296
"Co",0.570378109102293,0.379125477601779
"Co",-1.01254899534604,-0.515667932099623
"Co",-1.77416488925431,-2.62252136012799
"Co",-2.81112301867901,-3.2524459908864
"Co",1.51323184732527,0.376146597844066
"Co",-0.478870318375022,-0.0927264192300461
"Co",-1.72889144493513,-2.83000279017556
"Co",-2.18860262240589,-2.70857779825057
"Co",-1.6085420349855,-0.0337306381443359
"Co",-3.1108898094728,-3.5247642850337
"Co",-2.84713796731807,-2.4904744466169
"Co",0.37904741026804,-0.719476147359725
"Co",4.25299600567222,3.75289607941851
"Co",14.1970715819162,12.3059822989738
"Co",1.05116205832006,6.44678009704549
"Co",-2.8452320520297,0.765250795897256
"Co",3.79079623258001,3.86522030585203
"Co",-2.58090156198514,-1.30135002577797
"Co",-2.5279851184648,-4.05225846224763
"Co",4.26667476234246,3.87250840982611
"Co",0.697295983638469,0.419071140674493
"Co",1.1577125126388,0.917998633471274
"Co",0.392370552815663,0.778013905347803
"Co",-1.25675257964816,0.72889859366564
"Co",-3.98467846977583,-6.22756106497265
"Co",-0.850766666666667,-3.30098503918791
"Co",-5.55171986514451,-5.65375188851406
"Co",0.0681101186034354,-0.427534291128502
"Co",-0.0200338314705695,0.0145364803904302
"Co",-2.48021010716504,-3.2950810708639
"Co",2.88613667478238,3.44542592263277
"Co",5.40518924333868,6.26220491268609
"Co",-3.23574959984301,-3.07612895678032
"Co",-1.63093446675534,-0.705311427822668
"Co",-0.729552655919862,-0.63384678364667
"Co",0.184810366620908,0.259716472394667
"Co",0.471926035282909,-0.0236703801836935
"Co",-2.73466666666667,-4.02414479053833
"Co",4.96481514542934,5.070367179645
"Co",5.46576448824199,5.03176795560032
"Co",5.56306666666666,5.26760358438584
"Co",-1.35445923851001,-1.3751104791038
"Co",-6.24471636329567,-5.80587135356679
"Co",-1.50021248793896,-0.797050479486476
"Co",2.01277376578359,1.60134802465751
"Co",-0.804016734416932,0.0110457167486651
"Co",8.12810575586864,8.62431552376614
"Co",-3.724930363243,-2.78349750148527
"Co",0.552017493526362,1.2981272083384
"Co",-1.3344049502306,-1.0568399011388
"Co",-0.819618068046497,-0.882233568542581
"Co",0.969866743748327,1.05025930451913
"Co",1.34586003584884,1.56715856283633
"Co",-3.726775150219,-2.7422777962668
"Co",0.0366765088201344,-0.221053435089901
"Co",-2.42545315341134,-3.01298236193674
"Co",-0.495456271466013,-0.475462136419029
"Co",-0.571333648055427,-0.642596033341462
"Co",-1.8612928544331,-1.87838056511247
"Co",0.421355206723661,0.469534601792711
"Co",-1.00213173991023,-1.1682668075032
"Co",-0.0276071257112314,-0.107478575350536
"Co",-2.8501272826721,-2.70348793895352
"Co",-1.61260871326493,-0.730987125442415
"Co",-2.63191762605694,-2.46759694697282
"Co",3.5955408357492,3.34297547183628
"Co",6.84146816837707,6.77627043452123
"Co",-2.77727728334173,-2.58367985210061
"Co",3.42899867022859,3.75373721930667
"Co",3.05036568218466,3.37073903970646
"Co",0.796058798607586,0.849215513724765
"Co",1.31543252431398,1.07178761095386
"Co",-1.68266285083743,-2.044282842506
"Co",1.17628970071191,0.864487217904536
"Co",-3.30380225591346,-3.41779858548144
"Co",-0.0618541199692331,0.207180144797961
"Co",0.130517609340673,-0.342757742093017
"Co",-1.48402315788538,-1.61070464555551
"Co",1.62780285998747,1.12187432122648
"Co",1.30505454353842,1.10118755739034
"Co",-1.64856390278105,-1.8206163433991
"Co",-0.187523820072599,-0.0619461487978956
"Co",-0.783855374946663,-0.435636210859427
"Co",1.73044135026661,1.78462195828127
"Co",1.05492400458148,1.11179862861518
"Co",0.197790628511167,-0.317602192446149
"Co",0.457775134720297,0.357999397282564
"Co",-1.76770545179867,-2.24308012860337
"Co",-0.991174605952233,-1.11764263841314
"Co",-2.39489455502044,-2.5204423947902
"Co",1.80217742259593,0.984205600271999
"Co",1.22012930801726,1.24213089752483
"Co",-0.457990464024171,-0.785742796938334
"Co",-1.24022283414933,-1.231990841788
"Co",0.277431874397464,-0.641874075072637
"Co",-8.0510394095725,-7.28619267506634
"Co",-0.493164715736568,-0.267859167243684
"Co",0.286437740782691,0.500023171869397
"Co",0.222664753968655,-0.0628241643306993
"Co",-0.691229498444788,-0.347059926575269
"Co",-0.488752022136589,-0.422389002170869
"Co",-0.240604119963772,-0.0139601141866628
"Co",5.96198881385461,4.70571543624858
"Co",-6.26368724419217,-9.19561904878115
"Co",-3.2248095219815,-4.66965868562466
"Co",-3.3656186726244,-5.43973198668474
"Co",0.688307803170673,0.498919144469323
"Co",-0.564530902007427,0.300253231011735
"Co",2.66992220220595,2.01199777207178
"Co",1.65321973102347,0.648768093006504
"Co",-0.947667798923582,-2.3645583624366
"Co",9.3121202633316,10.7982251295207
"Co",0.0931016009403365,0.555109627334901
"Co",0.289430257435226,2.01728221684624
"Co",-8.00091222533317,-8.26002761912783
"Co",11.8876471111683,11.3973184149832
"Co",1.60751860665211,-0.291209576358163
"Co",-2.68920681444301,2.12536334793286
"Co",-2.29984070375961,-3.08855976908439
"Co",-3.49126955426056,-3.51404000025733
"Co",-3.49416148169359,-5.12959120842432
"Co",3.80156225107267,3.48717806656727
"Co",-0.0511270732522693,0.0145832683169989
"Co",-0.459270934287634,-0.706292980497897
"Co",-5.36744403944067,-5.31677698257223
"Co",29.3396479704736,29.9726429305274
"Co",-0.111422532748195,0.188371396977844
"Co",0.902479057000445,0.561972833271035
"Co",-2.21014148774078,-2.03589079056255
"Co",-0.410285542368237,-0.295190699695041
"Co",-3.11610204347122,-3.35817896086586
"Co",-0.76096861545807,-0.354158204110407
"Co",-2.05154101837112,-1.72463922893211
"Co",2.6406879322823,2.25941872552725
"Co",-2.57326362129406,-0.698472187036547
"Co",0.845271977941492,0.713770786996902
"Co",-1.34682424857187,-2.02028660482203
"Co",-0.529423503062224,0.61198865325734
"Co",17.9080902969041,16.3884365936519
"Co",-0.0223369201961283,0.209586142520003
"Co",-0.387898950374931,-0.82678934866078
"Co",20.4221548283589,21.1043489853969
"Co",-0.0202187927939352,-0.434803852673426
"Co",1.69475036043207,2.44521042335908
"Co",1.44822767361531,0.940570794326156
"Co",3.30293451711142,4.50445500153445
"Co",-0.684355232826833,-1.5168401095754
"Co",-2.566832665994,-0.716695704968334
"Co",0.459056549957799,-0.0404116261688667
"Co",5.53523108379683,3.50422125671666
"Co",-1.8353830477695,-1.005307334392
"Co",-4.06203942858266,-3.43437644621073
"Co",-2.53829750783536,-2.94923217585583
"Co",1.54770202552714,1.5253120260257
"Co",-0.623916163357068,-0.481692282990203
"Co",0.504868550725901,0.746629682709332
"Co",0.828657521170603,0.431103736147387
"Co",-2.52588562151807,-2.3305572293086
"Co",-1.56309748345124,-1.63973293799997
"Co",5.16143789330968,3.01247256708306
"Co",-1.32235311112962,-1.09476486438631
"Co",-1.22325955289727,-1.647662946699
"Co",4.89400465788532,5.25013067429399
"Co",3.387171114595,0.629836759959787
"Co",-4.63788753661016,-5.74347122423267
"Co",-2.03744472515632,0.32020235063467
"Co",3.56078089717683,3.5677701052656
"Co",-3.45770332127582,-3.3822909559966
"Co",0.440085291129968,-0.356931464326463
"Co",2.69432795303767,1.77346036308283
"Co",-3.13751610260173,-2.81470511257124
"Co",-0.966898623247903,-0.792572362733975
"Co",-0.518436950729296,-0.487974244924378
"Co",-0.481533333333335,-2.74298519352536
"Co",-5.02309307711999,-4.10845121568987
"Co",-1.15849626685667,-1.18269972388884
"Co",1.97567036157746,1.75218964365204
"Co",-2.11774312973846,-1.68161616387921
"Co",-2.38991604215693,-1.3794709023755
"Co",0.954637265158446,1.30246438721074
"Co",-4.94623413284598,-5.23224111137223
"Co",14.4885188635863,11.8888491802713
"Co",3.6567810306491,3.1841622315701
"Co",-4.57433015945253,-2.1647809930546
"Co",0.770130892938663,0.141132825025341
"Co",-7.24367882217627,-7.29052032633752
"Co",-3.27491277589483,-1.95942650130154
"Co",0.0921630345169753,-0.1880939132002
"Co",-2.59541635783402,-2.55127988449295
"Co",-1.91009716542303,-2.07792508251502
"Co",1.50887383627603,1.50822306272808
"Co",-1.14645308344764,-1.35473072197956
"Co",-10.5491667170843,-6.57511658756787
"Co",-4.73103792172916,-5.03291981974466
"Co",-2.74811162195707,-2.68987930162293
"Co",-2.84295156457474,-4.85982638087403
"Co",-4.86496577437754,-4.20761687354787
"Co",-2.72146104263117,-2.73646000063313
"Co",-5.38430516499233,-6.05756610283796
"Co",-2.882344585906,-2.0778160288513
"Co",-2.81951064076207,-1.8747401916441
"Co",-2.37128320016766,-0.996585473816474
"Co",-9.07067113669901,-7.22273290780131
"Co",-0.812259111592674,0.214408630354459
"Co",-5.29116156796876,-4.84865381207706
"Co",-2.32041554313807,-2.7934086681955
"Co",6.81282295014933,6.59999685302529
"Co",-10.5208603606604,-7.51369405079219
"Co",-3.07635247016636,-2.5953338898396
"Co",-0.458739854774013,0.67836307248734
"Co",-0.754301416619175,-0.469187649647335
"Co",1.30535300671633,-0.276659459816177
"Co",-0.605136349046338,-0.633918787847846
"Co",-0.370803981464383,-0.315689298421374
"Co",-0.773606759990908,-0.695810744971411
"Co",0.295255391746245,0.427190126462677
"Co",-0.59352979933066,-0.286089792204029
"Co",-0.125807471594559,-0.113705267134568
"Co",-0.862025990270108,-0.575255722932178
"Co",-0.310696070844833,0.114529253026719
"Co",-1.52908190553473,-1.50195979745734
"Co",-1.36111585552084,-1.33363954009304
"Co",1.65797883276334,0.353101812846836
"Co",0.317282172771705,0.903325291958083
"Co",-5.4906273191619,-4.6179246571107
"Co",-2.8109954320505,-3.28992363099417
"Co",-2.01814642524,-1.92267208481883
"Co",-0.278554161141101,-0.270909919811286
"Co",0.251121392957709,1.07429989898212
"Co",1.16386549622508,0.920031818526327
"Co",0.438963833094194,0.131127957445878
"Co",-0.80768981201942,-0.703987083141379
"Co",0.0245531775449699,-0.264159129216148
"Co",1.333172653978,1.59343002733272
"Co",-1.75438084003266,-1.4050551036652
"Co",3.11802531019757,3.49247882247364
"Co",0.133405844233035,0.136178282593514
"Co",0.1939893737392,0.750423297469258
"Co",-0.432948031265767,0.242992542416104
"Co",2.0738423249636,3.46497912515293
"Co",3.49961398424877,4.36371350265951
"Co",1.62925927532946,1.39454321474349
"Co",3.028590364945,3.03038615098808
"Co",-2.39512375054404,-1.05871692117394
"Co",-4.0833291501764,-4.79646455773636
"Co",1.81909545658444,1.86609355308956
"Co",2.1224738260343,2.07971054204002
"Co",0.238678011311209,0.0936458684768766
"Co",1.5150498322929,1.82178983863153
"Co",-1.4621992484241,-0.906328440546063
"Co",-0.236952417317697,-0.209295427775585
"Co",-0.728339598294702,-0.547401777329748
"Co",5.30588788805879,5.4230275977122
"Co",0.457128173043335,0.571664020695602
"Co",-0.511386859908097,-0.777032451212004
"Co",2.00516306854659,2.46253960772104
"Co",28.4467564532918,27.316060983989
"Co",15.058298403854,15.2998394391727
"Co",14.7179145846471,14.4562305147272
"Co",18.9390086964103,18.7099195970405
"Co",40.0021353398161,40.156607692986
"Co",-8.30682352255138,-7.54177590682337
"Co",-4.82967297059094,-4.3852444314979
"Co",10.8466618627463,9.84698538136024
"Co",-4.66076956754773,-5.753388284022
"Co",41.4490964886931,38.8764486936162
"Co",15.6507530131128,13.9130263904779
"Co",-17.5542177938685,-16.4815868296473
"Co",-17.2958659428995,-14.5665521053415
"Co",-2.39467013185401,-0.972000650392239
"Co",-3.63691336377627,-2.75438257813503
"Co",2.04711301084687,2.72710456008503
"Co",0.940150418893481,1.36068130091947
"Co",-1.71207180833128,0.0276951882205196
"Co",-6.89786069947563,-5.81873641345309
"Co",-0.278464585187222,-2.31668433752112
"Co",-5.06291599167239,-6.20963686177005
"Co",14.8798152609296,13.9182255496179
"Co",-2.05140753638738,-3.93723936934334
"Co",13.4338845126881,10.7326843476179
"Co",6.68229386234599,6.03875414215232
"Co",9.14085722750448,6.86777075065681
"Co",2.08183135045756,4.44979202071553
"Co",7.55522733263836,5.28070359008227
"Co",1.91224489136544,0.099207018846613
"Co",10.830129278344,9.1534589114155
"Co",-1.06353676143095,-2.31211401565847
"Co",29.2157301601373,30.4618927794353
"Co",-6.60097597463349,-6.09037335458427
"Co",-13.5944246633792,-14.6851432015732
"Co",21.9589761327074,21.7670309407563
"Co",-9.04433992880035,-6.19976412021759
"Co",-1.37164413988231,-0.774895974357698
"Co",14.3718551640132,12.4879884530317
"Co",24.0035287583042,19.9184941004138
"Co",-1.91344946081634,-1.5638807234963
"Co",-10.8593052824881,-8.84833054168074
"Co",18.5595094168289,16.8038001991654
"Co",-10.6302149072609,-13.3986376425533
"Co",2.62841171216029,3.48879544173445
"Co",-4.266103575598,-3.9463602476257
"Co",-6.42139898432106,-8.21220309765743
"Co",-4.51883368527155,-5.25691853037155
"Co",0.490922631022135,1.093250134425
"Co",17.9581829183053,16.516094546878
"Co",6.01283016328998,2.94451360304432
"Co",8.07371536939382,7.39587583969865
"Co",19.8338540180589,20.3292614225131
"Co",2.60379413143535,2.48775894989747
"Co",5.38812265742873,5.06188375273682
"Co",-1.51406696484196,-2.39517471437433
"Co",2.66168312566012,2.63426145624306
"Co",-2.87953027449774,-2.82254599559632
