x,y,EVI,NDVI,LST,P,T,PH,watercontent,elevation,slope,P_climate,sig.P_climate,LST_climate,sig.LST_climate,water_soil,sig.water_soil,NDVI_plant,sig.NDVI_plant,soil_plant,sig.soil_plant,climate_plant,sig.climate_plant,climate_soil,sig.climate_soil
100.636,27.4026,1.6505971166881,2.01059890702079,0.154221582612044,1.82547170382893,2.45343216628966,-0.887561223600015,1.19418274967312,-1.73690682283229,0.753022267906683,0.216312445036444,0.0227247533898172,0.707642482338165,0.00000000091465657270362,-0.793448413217918,0.000000556588457323315,0.920854147382754,0,0.451130477423515,0.000636020181202124,0.67725045377248,0.0000161199788084598,0.201519192694942,0.4007085704304
100.953,27.7168,1.91988768639193,1.88925078371997,0.473296274141421,2.94262092780765,2.28099841655764,-1.95141365214611,0.92301078428925,-2.16700774988951,0.651482486530368,0.173109572515046,0.0396002087912819,0.702072014569697,0.000000000159811497368878,-0.748788282778941,0.000000191545006300586,0.921694450758094,0,0.37712040483338,0.00386663696613199,0.653504310343733,0.0000940599253493879,0.274212262454739,0.260789660577155
99.3718,27.8235,0.502795870231514,0.19702677685033,-0.696255066756997,1.90980285302028,2.01650296127609,-1.93439463487563,1.56492199834313,-1.39899712364376,1.01046922877294,0.126386248656279,0.168455006578651,0.822974972494511,0,-0.632197623074016,0.000000197730980033839,0.930101835174541,0,0.0169727203197256,0.869632108724639,0.865160820886348,0.000000000624754914468895,0.390780413093511,0.0431549602135459
99.4806,27.8299,1.68478233591518,2.24422591186592,-0.0984275208152733,1.54103324280922,1.7292318719402,-1.55915775858412,0.996289478943037,-1.98369137041302,2.03822449851362,0.122770584886108,0.182050297597042,0.824488249437401,0,-0.629128413154277,0.00000022262369747672,0.930802179434898,0,0.0173718780904238,0.866507397162803,0.860180732368324,0.000000000454358106694031,0.386592047193922,0.0443815612317653
86.8545,27.8401,-0.747079874118092,-0.658422999048816,-2.16612131061149,2.97790259438297,-0.532383688920071,-1.26402834261889,1.06991030451519,1.03756603984072,0.88599583280686,-0.454837505858796,0.000000546102925325087,0.937440678899782,0,-0.54235532412818,0.0000000178577772569355,0.858031834180322,0,0.119470052439629,0.258905552412854,0.537028841340869,0.00177540010773058,0.812360029040871,0.000000140373835222363
101.124,27.8756,1.73123669246311,1.60900215606518,0.78017938827747,2.7166110633831,2.24382829531136,-0.963655558113443,1.33411047303246,-2.80457030568247,1.39155308308266,0.102965470462113,,0.66908165105382,,,,0.783091464132079,,,,0.590457233646363,,,
89.0316,27.8791,0.351787079103343,0.456528305412651,-0.636200366538916,1.93968272855697,-0.224082220533748,-0.67951062622165,0.710367005980241,0.546773527118849,-0.302338010846106,-0.47054992791059,0.00000133563321957908,0.998395807810458,0.00000000000226130225655652,-0.811434316761678,0,1.0455778239955,0,-1.06913235152876,0.0000000391135528410302,0.704166791168133,0.000160728624910789,0.111495742234341,0.748834765382872
99.2593,27.9802,1.75105451704221,2.16004146388112,-0.281139945757237,2.05562193392387,1.49599391455433,-1.53421419468093,1.07595167093188,-2.10605349392618,1.5441630981184,0.00551800244537293,0.952189575699754,0.855380885627743,0.000000000000000222044604925031,-0.588913312659339,0.0000000339919867808902,0.919961999294541,0,-0.210171016390621,0.079800449730753,0.923372808803921,0.00000000274221112483986,0.417914650961419,0.0190916387511253
99.0899,27.9945,0.898517088326285,0.902491584567044,-1.36234010311474,2.81523987480819,1.37375389009604,-2.20642896682174,1.52524414805885,-0.689424715875751,1.01008410805528,0.00272648782426729,0.975414008433159,0.846816547948112,0.0000000000000124344978758018,-0.565086651813747,0.0000000452715656074076,0.918241183814538,0,-0.266613571356139,0.0598335087399591,0.94496661059027,0.000000124138302304289,0.441378564403173,0.0126733884729411
86.5233,28.0446,-1.58361341664483,-1.3007914120937,-1.96798969857689,1.97003729844869,-1.12265949701868,-1.0724266484704,1.27791446176533,1.30023452078156,1.03578392231949,-0.460049758549196,0.000000228878066055316,0.907368834725914,0,-0.528794821123225,0.0000000404957789523763,0.842110932598586,0,0.0964058738309292,0.264061008570981,0.457403994190909,0.000879880165006286,0.862495385301422,0.000000333781877026595
